show_id,snapshot_date,duration_minutes,duration_seasons,is_movie_flag,is_series_flag,is_new_release_flag
80244457,2020-01-01,107,0,1,0,0
80244457,2021-01-01,107,0,1,0,0
81196441,2019-01-01,74,0,1,0,1
81196441,2020-01-01,74,0,1,0,0
81196441,2021-01-01,74,0,1,0,0
81162089,2019-01-01,60,0,1,0,1
81162089,2020-01-01,60,0,1,0,0
81162089,2021-01-01,60,0,1,0,0
81217737,2019-01-01,143,0,1,0,1
81217737,2020-01-01,143,0,1,0,0
81217737,2021-01-01,143,0,1,0,0
81076114,2019-01-01,105,0,1,0,1
81076114,2020-01-01,105,0,1,0,0
81076114,2021-01-01,105,0,1,0,0
80217594,2019-01-01,0,1,0,1,1
80217594,2020-01-01,0,2,0,1,0
80217594,2021-01-01,0,3,0,1,0
81033650,2013-01-01,0,1,0,1,1
81033650,2014-01-01,0,2,0,1,0
81033650,2015-01-01,0,3,0,1,0
80093820,2011-01-01,110,0,1,0,1
80093820,2012-01-01,110,0,1,0,0
80093820,2013-01-01,110,0,1,0,0
80183187,2019-01-01,98,0,1,0,1
80183187,2020-01-01,98,0,1,0,0
80183187,2021-01-01,98,0,1,0,0
81179882,2004-01-01,0,1,0,1,1
81179882,2005-01-01,0,2,0,1,0
81179882,2006-01-01,0,3,0,1,0
70124331,2010-01-01,100,0,1,0,1
70124331,2011-01-01,100,0,1,0,0
70124331,2012-01-01,100,0,1,0,0
81179821,2002-01-01,0,1,0,1,1
81179821,2003-01-01,0,2,0,1,0
81179821,2004-01-01,0,3,0,1,0
81033645,2017-01-01,0,1,0,1,1
81033645,2018-01-01,0,2,0,1,0
81033645,2019-01-01,0,3,0,1,0
81217749,2018-01-01,74,0,1,0,1
81217749,2019-01-01,74,0,1,0,0
81217749,2020-01-01,74,0,1,0,0
80158800,2016-01-01,100,0,1,0,1
80158800,2017-01-01,100,0,1,0,0
80158800,2018-01-01,100,0,1,0,0
80238391,2019-01-01,0,1,0,1,1
80238391,2020-01-01,0,2,0,1,0
80238391,2021-01-01,0,3,0,1,0
70291121,2013-01-01,46,0,1,0,1
70291121,2014-01-01,46,0,1,0,0
70291121,2015-01-01,46,0,1,0,0
80242491,2019-01-01,0,1,0,1,1
80242491,2020-01-01,0,2,0,1,0
80242491,2021-01-01,0,3,0,1,0
81179864,2003-01-01,0,1,0,1,1
81179864,2004-01-01,0,2,0,1,0
81179864,2005-01-01,0,3,0,1,0
81035105,2018-01-01,122,0,1,0,1
81035105,2019-01-01,122,0,1,0,0
81035105,2020-01-01,122,0,1,0,0
81018295,2017-01-01,0,1,0,1,1
81018295,2018-01-01,0,2,0,1,0
81018295,2019-01-01,0,3,0,1,0
80224054,2017-01-01,86,0,1,0,1
80224054,2018-01-01,86,0,1,0,0
80224054,2019-01-01,86,0,1,0,0
81038832,2018-01-01,111,0,1,0,1
81038832,2019-01-01,111,0,1,0,0
81038832,2020-01-01,111,0,1,0,0
81035109,2017-01-01,132,0,1,0,1
81035109,2018-01-01,132,0,1,0,0
81035109,2019-01-01,132,0,1,0,0
81030893,2018-01-01,111,0,1,0,1
81030893,2019-01-01,111,0,1,0,0
81030893,2020-01-01,111,0,1,0,0
81035103,2015-01-01,136,0,1,0,1
81035103,2016-01-01,136,0,1,0,0
81035103,2017-01-01,136,0,1,0,0
81035104,2018-01-01,121,0,1,0,1
81035104,2019-01-01,121,0,1,0,0
81035104,2020-01-01,121,0,1,0,0
80075824,2015-01-01,76,0,1,0,1
80075824,2016-01-01,76,0,1,0,0
80075824,2017-01-01,76,0,1,0,0
81035108,2017-01-01,92,0,1,0,1
81035108,2018-01-01,92,0,1,0,0
81035108,2019-01-01,92,0,1,0,0
81035107,2018-01-01,119,0,1,0,1
81035107,2019-01-01,119,0,1,0,0
81035107,2020-01-01,119,0,1,0,0
81028556,2016-01-01,45,0,1,0,1
81028556,2017-01-01,45,0,1,0,0
81028556,2018-01-01,45,0,1,0,0
81028574,2018-01-01,75,0,1,0,1
81028574,2019-01-01,75,0,1,0,0
81028574,2020-01-01,75,0,1,0,0
81028560,2017-01-01,71,0,1,0,1
81028560,2018-01-01,71,0,1,0,0
81028560,2019-01-01,71,0,1,0,0
80196044,2015-01-01,81,0,1,0,1
80196044,2016-01-01,81,0,1,0,0
80196044,2017-01-01,81,0,1,0,0
80122177,2017-01-01,115,0,1,0,1
80122177,2018-01-01,115,0,1,0,0
80122177,2019-01-01,115,0,1,0,0
80136925,2016-01-01,142,0,1,0,1
80136925,2017-01-01,142,0,1,0,0
80136925,2018-01-01,142,0,1,0,0
80202454,2017-01-01,0,1,0,1,1
80202454,2018-01-01,0,2,0,1,0
80202454,2019-01-01,0,3,0,1,0
70040076,2005-01-01,131,0,1,0,1
70040076,2006-01-01,131,0,1,0,0
70040076,2007-01-01,131,0,1,0,0
80009361,2014-01-01,0,1,0,1,1
80009361,2015-01-01,0,2,0,1,0
80009361,2016-01-01,0,3,0,1,0
80166471,2015-01-01,0,1,0,1,1
80166471,2016-01-01,0,2,0,1,0
80166471,2017-01-01,0,3,0,1,0
80119125,2016-01-01,0,1,0,1,1
80119125,2017-01-01,0,2,0,1,0
80119125,2018-01-01,0,3,0,1,0
80117532,2016-01-01,69,0,1,0,1
80117532,2017-01-01,69,0,1,0,0
80117532,2018-01-01,69,0,1,0,0
70260514,2012-01-01,77,0,1,0,1
70260514,2013-01-01,77,0,1,0,0
70260514,2014-01-01,77,0,1,0,0
80127995,2013-01-01,0,1,0,1,1
80127995,2014-01-01,0,2,0,1,0
80127995,2015-01-01,0,3,0,1,0
81156627,2019-01-01,88,0,1,0,1
81156627,2020-01-01,88,0,1,0,0
81156627,2021-01-01,88,0,1,0,0
81096745,2019-01-01,54,0,1,0,1
81096745,2020-01-01,54,0,1,0,0
81096745,2021-01-01,54,0,1,0,0
81163776,2019-01-01,0,1,0,1,1
81163776,2020-01-01,0,2,0,1,0
81163776,2021-01-01,0,3,0,1,0
80191804,2017-01-01,66,0,1,0,1
80191804,2018-01-01,66,0,1,0,0
80191804,2019-01-01,66,0,1,0,0
80191109,2017-01-01,88,0,1,0,1
80191109,2018-01-01,88,0,1,0,0
80191109,2019-01-01,88,0,1,0,0
80004534,2014-01-01,75,0,1,0,1
80004534,2015-01-01,75,0,1,0,0
80004534,2016-01-01,75,0,1,0,0
70213466,2012-01-01,84,0,1,0,1
70213466,2013-01-01,84,0,1,0,0
70213466,2014-01-01,84,0,1,0,0
81034946,2020-01-01,0,1,0,1,1
81034946,2021-01-01,0,2,0,1,0
81034946,2022-01-01,0,3,0,1,0
80222787,2018-01-01,128,0,1,0,1
80222787,2019-01-01,128,0,1,0,0
80222787,2020-01-01,128,0,1,0,0
80244848,2018-01-01,92,0,1,0,1
80244848,2019-01-01,92,0,1,0,0
80244848,2020-01-01,92,0,1,0,0
80193978,2018-01-01,0,1,0,1,1
80193978,2019-01-01,0,2,0,1,0
80193978,2020-01-01,0,3,0,1,0
80147403,2016-01-01,99,0,1,0,1
80147403,2017-01-01,99,0,1,0,0
80147403,2018-01-01,99,0,1,0,0
80058424,2015-01-01,62,0,1,0,1
80058424,2016-01-01,62,0,1,0,0
80058424,2017-01-01,62,0,1,0,0
80049065,2015-01-01,0,1,0,1,1
80049065,2016-01-01,0,2,0,1,0
80049065,2017-01-01,0,3,0,1,0
81078466,2019-01-01,59,0,1,0,1
81078466,2020-01-01,59,0,1,0,0
81078466,2021-01-01,59,0,1,0,0
80060034,2015-01-01,95,0,1,0,1
80060034,2016-01-01,95,0,1,0,0
80060034,2017-01-01,95,0,1,0,0
80205085,2017-01-01,96,0,1,0,1
80205085,2018-01-01,96,0,1,0,0
80205085,2019-01-01,96,0,1,0,0
70117297,2009-01-01,100,0,1,0,1
70117297,2010-01-01,100,0,1,0,0
70117297,2011-01-01,100,0,1,0,0
81200229,2019-01-01,0,1,0,1,1
81200229,2020-01-01,0,2,0,1,0
81200229,2021-01-01,0,3,0,1,0
81152923,2019-01-01,95,0,1,0,1
81152923,2020-01-01,95,0,1,0,0
81152923,2021-01-01,95,0,1,0,0
81171862,2019-01-01,88,0,1,0,1
81171862,2020-01-01,88,0,1,0,0
81171862,2021-01-01,88,0,1,0,0
80131563,2017-01-01,126,0,1,0,1
80131563,2018-01-01,126,0,1,0,0
80131563,2019-01-01,126,0,1,0,0
80107990,2016-01-01,0,1,0,1,1
80107990,2017-01-01,0,2,0,1,0
80107990,2018-01-01,0,3,0,1,0
80091658,2016-01-01,98,0,1,0,1
80091658,2017-01-01,98,0,1,0,0
80091658,2018-01-01,98,0,1,0,0
80208213,2017-01-01,0,1,0,1,1
80208213,2018-01-01,0,2,0,1,0
80208213,2019-01-01,0,3,0,1,0
70286533,2015-01-01,0,1,0,1,1
70286533,2016-01-01,0,2,0,1,0
70286533,2017-01-01,0,3,0,1,0
80237420,2017-01-01,114,0,1,0,1
80237420,2018-01-01,114,0,1,0,0
80237420,2019-01-01,114,0,1,0,0
70174733,2010-01-01,65,0,1,0,1
70174733,2011-01-01,65,0,1,0,0
70174733,2012-01-01,65,0,1,0,0
80175822,2017-01-01,0,1,0,1,1
80175822,2018-01-01,0,2,0,1,0
80175822,2019-01-01,0,3,0,1,0
80183088,2017-01-01,54,0,1,0,1
80183088,2018-01-01,54,0,1,0,0
80183088,2019-01-01,54,0,1,0,0
80198018,2017-01-01,76,0,1,0,1
80198018,2018-01-01,76,0,1,0,0
80198018,2019-01-01,76,0,1,0,0
80127990,2017-01-01,100,0,1,0,1
80127990,2018-01-01,100,0,1,0,0
80127990,2019-01-01,100,0,1,0,0
80134093,2009-01-01,0,1,0,1,1
80134093,2010-01-01,0,2,0,1,0
80134093,2011-01-01,0,3,0,1,0
80134279,2016-01-01,71,0,1,0,1
80134279,2017-01-01,71,0,1,0,0
80134279,2018-01-01,71,0,1,0,0
80234414,2017-01-01,0,1,0,1,1
80234414,2018-01-01,0,2,0,1,0
80234414,2019-01-01,0,3,0,1,0
70044870,2006-01-01,102,0,1,0,1
70044870,2007-01-01,102,0,1,0,0
70044870,2008-01-01,102,0,1,0,0
26597413,1997-01-01,119,0,1,0,1
26597413,1998-01-01,119,0,1,0,0
26597413,1999-01-01,119,0,1,0,0
80245356,2019-01-01,94,0,1,0,1
80245356,2020-01-01,94,0,1,0,0
80245356,2021-01-01,94,0,1,0,0
81193616,2015-01-01,0,1,0,1,1
81193616,2016-01-01,0,2,0,1,0
81193616,2017-01-01,0,3,0,1,0
81082327,2018-01-01,0,1,0,1,1
81082327,2019-01-01,0,2,0,1,0
81082327,2020-01-01,0,3,0,1,0
18002692,1998-01-01,119,0,1,0,1
18002692,1999-01-01,119,0,1,0,0
18002692,2000-01-01,119,0,1,0,0
81024100,2019-01-01,90,0,1,0,1
81024100,2020-01-01,90,0,1,0,0
81024100,2021-01-01,90,0,1,0,0
60027583,2003-01-01,105,0,1,0,1
60027583,2004-01-01,105,0,1,0,0
60027583,2005-01-01,105,0,1,0,0
80216003,2017-01-01,89,0,1,0,1
80216003,2018-01-01,89,0,1,0,0
80216003,2019-01-01,89,0,1,0,0
81184735,2019-01-01,0,1,0,1,1
81184735,2020-01-01,0,2,0,1,0
81184735,2021-01-01,0,3,0,1,0
60002033,1960-01-01,108,0,1,0,1
60002033,1961-01-01,108,0,1,0,0
60002033,1962-01-01,108,0,1,0,0
70046968,1958-01-01,108,0,1,0,1
70046968,1959-01-01,108,0,1,0,0
70046968,1960-01-01,108,0,1,0,0
81154982,2019-01-01,87,0,1,0,1
81154982,2020-01-01,87,0,1,0,0
81154982,2021-01-01,87,0,1,0,0
81063129,2017-01-01,112,0,1,0,1
81063129,2018-01-01,112,0,1,0,0
81063129,2019-01-01,112,0,1,0,0
81074542,2018-01-01,101,0,1,0,1
81074542,2019-01-01,101,0,1,0,0
81074542,2020-01-01,101,0,1,0,0
382650,1973-01-01,89,0,1,0,1
382650,1974-01-01,89,0,1,0,0
382650,1975-01-01,89,0,1,0,0
70044705,2007-01-01,91,0,1,0,1
70044705,2008-01-01,91,0,1,0,0
70044705,2009-01-01,91,0,1,0,0
449931,1965-01-01,200,0,1,0,1
449931,1966-01-01,200,0,1,0,0
449931,1967-01-01,200,0,1,0,0
81189912,2019-01-01,119,0,1,0,1
81189912,2020-01-01,119,0,1,0,0
81189912,2021-01-01,119,0,1,0,0
80215046,2018-01-01,90,0,1,0,1
80215046,2019-01-01,90,0,1,0,0
80215046,2020-01-01,90,0,1,0,0
60036838,1973-01-01,103,0,1,0,1
60036838,1974-01-01,103,0,1,0,0
60036838,1975-01-01,103,0,1,0,0
81179693,2018-01-01,110,0,1,0,1
81179693,2019-01-01,110,0,1,0,0
81179693,2020-01-01,110,0,1,0,0
485218,1996-01-01,133,0,1,0,1
485218,1997-01-01,133,0,1,0,0
485218,1998-01-01,133,0,1,0,0
1192866,1998-01-01,124,0,1,0,1
1192866,1999-01-01,124,0,1,0,0
1192866,2000-01-01,124,0,1,0,0
11819434,1998-01-01,118,0,1,0,1
11819434,1999-01-01,118,0,1,0,0
11819434,2000-01-01,118,0,1,0,0
81050375,2019-01-01,40,0,1,0,1
81050375,2020-01-01,40,0,1,0,0
81050375,2021-01-01,40,0,1,0,0
516788,1956-01-01,98,0,1,0,1
516788,1957-01-01,98,0,1,0,0
516788,1958-01-01,98,0,1,0,0
70048968,2005-01-01,85,0,1,0,1
70048968,2006-01-01,85,0,1,0,0
70048968,2007-01-01,85,0,1,0,0
542137,1958-01-01,115,0,1,0,1
542137,1959-01-01,115,0,1,0,0
542137,1960-01-01,115,0,1,0,0
60021796,2001-01-01,137,0,1,0,1
60021796,2002-01-01,137,0,1,0,0
60021796,2003-01-01,137,0,1,0,0
60031247,2003-01-01,98,0,1,0,1
60031247,2004-01-01,98,0,1,0,0
60031247,2005-01-01,98,0,1,0,0
60000577,1978-01-01,110,0,1,0,1
60000577,1979-01-01,110,0,1,0,0
60000577,1980-01-01,110,0,1,0,0
80241387,2019-01-01,0,1,0,1,1
80241387,2020-01-01,0,2,0,1,0
80241387,2021-01-01,0,3,0,1,0
70039241,2005-01-01,55,0,1,0,1
70039241,2006-01-01,55,0,1,0,0
70039241,2007-01-01,55,0,1,0,0
80227818,2019-01-01,0,1,0,1,1
80227818,2020-01-01,0,2,0,1,0
80227818,2021-01-01,0,3,0,1,0
80231468,2019-01-01,86,0,1,0,1
80231468,2020-01-01,86,0,1,0,0
80231468,2021-01-01,86,0,1,0,0
81083786,2018-01-01,92,0,1,0,1
81083786,2019-01-01,92,0,1,0,0
81083786,2020-01-01,92,0,1,0,0
80153894,2017-01-01,116,0,1,0,1
80153894,2018-01-01,116,0,1,0,0
80153894,2019-01-01,116,0,1,0,0
1179333,1997-01-01,94,0,1,0,1
1179333,1998-01-01,94,0,1,0,0
1179333,1999-01-01,94,0,1,0,0
70118779,2009-01-01,134,0,1,0,1
70118779,2010-01-01,134,0,1,0,0
70118779,2011-01-01,134,0,1,0,0
653673,1973-01-01,102,0,1,0,1
653673,1974-01-01,102,0,1,0,0
653673,1975-01-01,102,0,1,0,0
70020947,2005-01-01,98,0,1,0,1
70020947,2006-01-01,98,0,1,0,0
70020947,2007-01-01,98,0,1,0,0
70117305,2010-01-01,100,0,1,0,1
70117305,2011-01-01,100,0,1,0,0
70117305,2012-01-01,100,0,1,0,0
701346,1992-01-01,105,0,1,0,1
701346,1993-01-01,105,0,1,0,0
701346,1994-01-01,105,0,1,0,0
70111489,1990-01-01,116,0,1,0,1
70111489,1991-01-01,116,0,1,0,0
70111489,1992-01-01,116,0,1,0,0
709163,1976-01-01,118,0,1,0,1
709163,1977-01-01,118,0,1,0,0
709163,1978-01-01,118,0,1,0,0
709380,1962-01-01,153,0,1,0,1
709380,1963-01-01,153,0,1,0,0
709380,1964-01-01,153,0,1,0,0
1150871,1997-01-01,109,0,1,0,1
1150871,1998-01-01,109,0,1,0,0
1150871,1999-01-01,109,0,1,0,0
70082264,2008-01-01,99,0,1,0,1
70082264,2009-01-01,99,0,1,0,0
70082264,2010-01-01,99,0,1,0,0
81104406,2010-01-01,0,1,0,1,1
81104406,2011-01-01,0,2,0,1,0
81104406,2012-01-01,0,3,0,1,0
1179583,1997-01-01,96,0,1,0,1
1179583,1998-01-01,96,0,1,0,0
1179583,1999-01-01,96,0,1,0,0
70044595,2006-01-01,91,0,1,0,1
70044595,2007-01-01,91,0,1,0,0
70044595,2008-01-01,91,0,1,0,0
60011729,1962-01-01,185,0,1,0,1
60011729,1963-01-01,185,0,1,0,0
60011729,1964-01-01,185,0,1,0,0
70044883,2006-01-01,92,0,1,0,1
70044883,2007-01-01,92,0,1,0,0
70044883,2008-01-01,92,0,1,0,0
22497725,1993-01-01,82,0,1,0,1
22497725,1994-01-01,82,0,1,0,0
22497725,1995-01-01,82,0,1,0,0
60021590,1960-01-01,127,0,1,0,1
60021590,1961-01-01,127,0,1,0,0
60021590,1962-01-01,127,0,1,0,0
60023638,2002-01-01,98,0,1,0,1
60023638,2003-01-01,98,0,1,0,0
60023638,2004-01-01,98,0,1,0,0
81075744,2019-01-01,0,1,0,1,1
81075744,2020-01-01,0,2,0,1,0
81075744,2021-01-01,0,3,0,1,0
70031792,1955-01-01,111,0,1,0,1
70031792,1956-01-01,111,0,1,0,0
70031792,1957-01-01,111,0,1,0,0
70100383,2008-01-01,120,0,1,0,1
70100383,2009-01-01,120,0,1,0,0
70100383,2010-01-01,120,0,1,0,0
60002403,1968-01-01,137,0,1,0,1
60002403,1969-01-01,137,0,1,0,0
60002403,1970-01-01,137,0,1,0,0
17236920,1998-01-01,121,0,1,0,1
17236920,1999-01-01,121,0,1,0,0
17236920,2000-01-01,121,0,1,0,0
923574,1995-01-01,89,0,1,0,1
923574,1996-01-01,89,0,1,0,0
923574,1997-01-01,89,0,1,0,0
81152930,2019-01-01,91,0,1,0,1
81152930,2020-01-01,91,0,1,0,0
81152930,2021-01-01,91,0,1,0,0
973861,1996-01-01,135,0,1,0,1
973861,1997-01-01,135,0,1,0,0
973861,1998-01-01,135,0,1,0,0
70058796,1976-01-01,98,0,1,0,1
70058796,1977-01-01,98,0,1,0,0
70058796,1978-01-01,98,0,1,0,0
70047101,2007-01-01,139,0,1,0,1
70047101,2008-01-01,139,0,1,0,0
70047101,2009-01-01,139,0,1,0,0
81189396,2018-01-01,95,0,1,0,1
81189396,2019-01-01,95,0,1,0,0
81189396,2020-01-01,95,0,1,0,0
70093991,2008-01-01,98,0,1,0,1
70093991,2009-01-01,98,0,1,0,0
70093991,2010-01-01,98,0,1,0,0
60033247,1972-01-01,91,0,1,0,1
60033247,1973-01-01,91,0,1,0,0
60033247,1974-01-01,91,0,1,0,0
70060000,2007-01-01,122,0,1,0,1
70060000,2008-01-01,122,0,1,0,0
70060000,2009-01-01,122,0,1,0,0
70295067,2013-01-01,100,0,1,0,1
70295067,2014-01-01,100,0,1,0,0
70295067,2015-01-01,100,0,1,0,0
70031779,1965-01-01,103,0,1,0,1
70031779,1966-01-01,103,0,1,0,0
70031779,1967-01-01,103,0,1,0,0
1178866,1997-01-01,129,0,1,0,1
1178866,1998-01-01,129,0,1,0,0
1178866,1999-01-01,129,0,1,0,0
60033312,2005-01-01,133,0,1,0,1
60033312,2006-01-01,133,0,1,0,0
60033312,2007-01-01,133,0,1,0,0
81030409,2019-01-01,36,0,1,0,1
81030409,2020-01-01,36,0,1,0,0
81030409,2021-01-01,36,0,1,0,0
80182016,2019-01-01,141,0,1,0,1
80182016,2020-01-01,141,0,1,0,0
80182016,2021-01-01,141,0,1,0,0
684847,1991-01-01,105,0,1,0,1
684847,1992-01-01,105,0,1,0,0
684847,1993-01-01,105,0,1,0,0
81150305,2019-01-01,107,0,1,0,1
81150305,2020-01-01,107,0,1,0,0
81150305,2021-01-01,107,0,1,0,0
20557937,1999-01-01,136,0,1,0,1
20557937,2000-01-01,136,0,1,0,0
20557937,2001-01-01,136,0,1,0,0
60027695,2003-01-01,138,0,1,0,1
60027695,2004-01-01,138,0,1,0,0
60027695,2005-01-01,138,0,1,0,0
60031303,2003-01-01,129,0,1,0,1
60031303,2004-01-01,129,0,1,0,0
60031303,2005-01-01,129,0,1,0,0
81170692,2007-01-01,97,0,1,0,1
81170692,2008-01-01,97,0,1,0,0
81170692,2009-01-01,97,0,1,0,0
848915,1993-01-01,141,0,1,0,1
848915,1994-01-01,141,0,1,0,0
848915,1995-01-01,141,0,1,0,0
60022980,2002-01-01,99,0,1,0,1
60022980,2003-01-01,99,0,1,0,0
60022980,2004-01-01,99,0,1,0,0
60003961,1988-01-01,89,0,1,0,1
60003961,1989-01-01,89,0,1,0,0
60003961,1990-01-01,89,0,1,0,0
81035120,2019-01-01,24,0,1,0,1
81035120,2020-01-01,24,0,1,0,0
81035120,2021-01-01,24,0,1,0,0
70060005,2008-01-01,90,0,1,0,1
70060005,2009-01-01,90,0,1,0,0
70060005,2010-01-01,90,0,1,0,0
70266992,2006-01-01,0,1,0,1,1
70266992,2007-01-01,0,2,0,1,0
70266992,2008-01-01,0,3,0,1,0
80218819,2019-01-01,0,1,0,1,1
80218819,2020-01-01,0,2,0,1,0
80218819,2021-01-01,0,3,0,1,0
70084791,2008-01-01,98,0,1,0,1
70084791,2009-01-01,98,0,1,0,0
70084791,2010-01-01,98,0,1,0,0
81170694,2016-01-01,89,0,1,0,1
81170694,2017-01-01,89,0,1,0,0
81170694,2018-01-01,89,0,1,0,0
70123542,2009-01-01,88,0,1,0,1
70123542,2010-01-01,88,0,1,0,0
70123542,2011-01-01,88,0,1,0,0
70107499,2008-01-01,103,0,1,0,1
70107499,2009-01-01,103,0,1,0,0
70107499,2010-01-01,103,0,1,0,0
70123117,2009-01-01,117,0,1,0,1
70123117,2010-01-01,117,0,1,0,0
70123117,2011-01-01,117,0,1,0,0
70100644,2008-01-01,95,0,1,0,1
70100644,2009-01-01,95,0,1,0,0
70100644,2010-01-01,95,0,1,0,0
80057750,2015-01-01,146,0,1,0,1
80057750,2016-01-01,146,0,1,0,0
80057750,2017-01-01,146,0,1,0,0
70229045,2013-01-01,136,0,1,0,1
70229045,2014-01-01,136,0,1,0,0
70229045,2015-01-01,136,0,1,0,0
70139073,2011-01-01,91,0,1,0,1
70139073,2012-01-01,91,0,1,0,0
70139073,2013-01-01,91,0,1,0,0
81024731,2018-01-01,123,0,1,0,1
81024731,2019-01-01,123,0,1,0,0
81024731,2020-01-01,123,0,1,0,0
70219525,2012-01-01,144,0,1,0,1
70219525,2013-01-01,144,0,1,0,0
70219525,2014-01-01,144,0,1,0,0
16914787,1998-01-01,103,0,1,0,1
16914787,1999-01-01,103,0,1,0,0
16914787,2000-01-01,103,0,1,0,0
81020545,2018-01-01,0,1,0,1,1
81020545,2019-01-01,0,2,0,1,0
81020545,2020-01-01,0,3,0,1,0
81020543,2017-01-01,11,0,1,0,1
81020543,2018-01-01,11,0,1,0,0
81020543,2019-01-01,11,0,1,0,0
81020544,2017-01-01,22,0,1,0,1
81020544,2018-01-01,22,0,1,0,0
81020544,2019-01-01,22,0,1,0,0
80039595,2014-01-01,126,0,1,0,1
80039595,2015-01-01,126,0,1,0,0
80039595,2016-01-01,126,0,1,0,0
70123120,2009-01-01,121,0,1,0,1
70123120,2010-01-01,121,0,1,0,0
70123120,2011-01-01,121,0,1,0,0
80224055,2018-01-01,91,0,1,0,1
80224055,2019-01-01,91,0,1,0,0
80224055,2020-01-01,91,0,1,0,0
70052249,2006-01-01,158,0,1,0,1
70052249,2007-01-01,158,0,1,0,0
70052249,2008-01-01,158,0,1,0,0
70084775,2007-01-01,157,0,1,0,1
70084775,2008-01-01,157,0,1,0,0
70084775,2009-01-01,157,0,1,0,0
70114588,2009-01-01,124,0,1,0,1
70114588,2010-01-01,124,0,1,0,0
70114588,2011-01-01,124,0,1,0,0
70185139,2010-01-01,106,0,1,0,1
70185139,2011-01-01,106,0,1,0,0
70185139,2012-01-01,106,0,1,0,0
80232501,2018-01-01,92,0,1,0,1
80232501,2019-01-01,92,0,1,0,0
80232501,2020-01-01,92,0,1,0,0
80210147,2017-01-01,80,0,1,0,1
80210147,2018-01-01,80,0,1,0,0
80210147,2019-01-01,80,0,1,0,0
80224606,2017-01-01,94,0,1,0,1
80224606,2018-01-01,94,0,1,0,0
80224606,2019-01-01,94,0,1,0,0
80058851,2015-01-01,126,0,1,0,1
80058851,2016-01-01,126,0,1,0,0
80058851,2017-01-01,126,0,1,0,0
80175945,2017-01-01,0,1,0,1,1
80175945,2018-01-01,0,2,0,1,0
80175945,2019-01-01,0,3,0,1,0
70219528,2013-01-01,129,0,1,0,1
70219528,2014-01-01,129,0,1,0,0
70219528,2015-01-01,129,0,1,0,0
80241947,2018-01-01,0,1,0,1,1
80241947,2019-01-01,0,2,0,1,0
80241947,2020-01-01,0,3,0,1,0
70241088,2012-01-01,133,0,1,0,1
70241088,2013-01-01,133,0,1,0,0
70241088,2014-01-01,133,0,1,0,0
70068799,2007-01-01,109,0,1,0,1
70068799,2008-01-01,109,0,1,0,0
70068799,2009-01-01,109,0,1,0,0
70229044,2012-01-01,143,0,1,0,1
70229044,2013-01-01,143,0,1,0,0
70229044,2014-01-01,143,0,1,0,0
70254349,2013-01-01,140,0,1,0,1
70254349,2014-01-01,140,0,1,0,0
70254349,2015-01-01,140,0,1,0,0
70254342,2012-01-01,150,0,1,0,1
70254342,2013-01-01,150,0,1,0,0
70254342,2014-01-01,150,0,1,0,0
80084838,2013-01-01,128,0,1,0,1
80084838,2014-01-01,128,0,1,0,0
80084838,2015-01-01,128,0,1,0,0
70254346,2013-01-01,120,0,1,0,1
70254346,2014-01-01,120,0,1,0,0
70254346,2015-01-01,120,0,1,0,0
70229040,2012-01-01,154,0,1,0,1
70229040,2013-01-01,154,0,1,0,0
70229040,2014-01-01,154,0,1,0,0
70056663,2006-01-01,45,0,1,0,1
70056663,2007-01-01,45,0,1,0,0
70056663,2008-01-01,45,0,1,0,0
80067906,2015-01-01,132,0,1,0,1
80067906,2016-01-01,132,0,1,0,0
80067906,2017-01-01,132,0,1,0,0
70071832,2007-01-01,126,0,1,0,1
70071832,2008-01-01,126,0,1,0,0
70071832,2009-01-01,126,0,1,0,0
70273401,2013-01-01,95,0,1,0,1
70273401,2014-01-01,95,0,1,0,0
70273401,2015-01-01,95,0,1,0,0
80097390,2016-01-01,91,0,1,0,1
80097390,2017-01-01,91,0,1,0,0
80097390,2018-01-01,91,0,1,0,0
70106268,2008-01-01,135,0,1,0,1
70106268,2009-01-01,135,0,1,0,0
70106268,2010-01-01,135,0,1,0,0
80039594,2014-01-01,139,0,1,0,1
80039594,2015-01-01,139,0,1,0,0
80039594,2016-01-01,139,0,1,0,0
70139076,2011-01-01,131,0,1,0,1
70139076,2012-01-01,131,0,1,0,0
70139076,2013-01-01,131,0,1,0,0
70109758,2008-01-01,118,0,1,0,1
70109758,2009-01-01,118,0,1,0,0
70109758,2010-01-01,118,0,1,0,0
70123126,2010-01-01,129,0,1,0,1
70123126,2011-01-01,129,0,1,0,0
70123126,2012-01-01,129,0,1,0,0
70303431,2014-01-01,131,0,1,0,1
70303431,2015-01-01,131,0,1,0,0
70303431,2016-01-01,131,0,1,0,0
70254351,2013-01-01,146,0,1,0,1
70254351,2014-01-01,146,0,1,0,0
70254351,2015-01-01,146,0,1,0,0
70275076,2013-01-01,123,0,1,0,1
70275076,2014-01-01,123,0,1,0,0
70275076,2015-01-01,123,0,1,0,0
80189997,2014-01-01,141,0,1,0,1
80189997,2015-01-01,141,0,1,0,0
80189997,2016-01-01,141,0,1,0,0
81015100,2015-01-01,93,0,1,0,1
81015100,2016-01-01,93,0,1,0,0
81015100,2017-01-01,93,0,1,0,0
80076581,2015-01-01,91,0,1,0,1
80076581,2016-01-01,91,0,1,0,0
80076581,2017-01-01,91,0,1,0,0
81014239,2012-01-01,0,1,0,1,1
